Age (AGEP),Total,Alabama/AL,Alaska/AK,Arizona/AZ,Arkansas/AR,California/CA,Colorado/CO,Connecticut/CT,Delaware/DE,District of Columbia/DC,Florida/FL,Georgia/GA,Hawaii/HI,Idaho/ID,Illinois/IL,Indiana/IN,Iowa/IA,Kansas/KS,Kentucky/KY,Louisiana/LA,Maine/ME,Maryland/MD,Massachusetts/MA,Michigan/MI,Minnesota/MN,Mississippi/MS,Missouri/MO,Montana/MT,Nebraska/NE,Nevada/NV,New Hampshire/NH,New Jersey/NJ,New Mexico/NM,New York/NY,North Carolina/NC,North Dakota/ND,Ohio/OH,Oklahoma/OK,Oregon/OR,Pennsylvania/PA,Rhode Island/RI,South Carolina/SC,South Dakota/SD,Tennessee/TN,Texas/TX,Utah/UT,Vermont/VT,Virginia/VA,Washington/WA,West Virginia/WV,Wisconsin/WI,Wyoming/WY,Puerto Rico,France,Germany,"Northern Europe, Not Specified","Eastern Europe, Not Specified","Western Europe or Other Europe, Not Specified",Italy,Spain,"United Kingdom, Excluding England",England,Russia,Ukraine (2017 or later),Afghanistan,"China, Hong Kong, Macau and Paracel Islands",India,Iraq (2016 or earlier),Israel (2017 or later),Japan,Korea,Nepal,Pakistan,Philippines,Saudi Arabia,Taiwan,Thailand,Turkey,United Arab Emirates (2017 or later),Vietnam,"Eastern Asia, Not Specified","Western Asia, Not Specified","South Central Asia or Asia, Not Specified",Canada,Mexico,El Salvador,Guatemala,Honduras,"Central America, Not Specified",Cuba,Dominican Republic,Haiti,Jamaica,"Caribbean and North America, Not Specified",Brazil,Colombia,Ecuador (2017 or later),Peru (2017 or later),Venezuela (2017 or later),"South America, Not Specified",Egypt,Ethiopia (2017 or later),Kenya (2017 or later),Nigeria,"Western Africa, Not Specified","Northern Africa or Other Africa, Not Specified","Eastern Africa, Not Specified",Australia,"Other US Island Areas, Oceania, Not Specified, or At Sea"
52 years Total Bachelor's degree,1240,0,0,0,0,26,55,12,0,0,0,11,0,0,0,21,20,0,0,12,0,89,0,0,0,0,0,0,0,0,0,0,0,11,103,0,12,0,0,5,0,826,0,8,11,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53 years Total Bachelor's degree,971,9,0,0,0,0,15,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,63,0,0,0,0,0,0,717,0,11,23,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54 years Total Bachelor's degree,1328,0,0,0,0,11,0,26,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,123,0,0,0,0,28,0,826,0,0,45,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,11,0,0
55 years Total Bachelor's degree,1027,93,0,0,0,0,21,0,0,0,52,94,0,0,0,0,0,0,8,0,0,0,0,0,21,0,0,0,0,0,0,22,0,53,118,0,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56 years Total Bachelor's degree,1130,0,0,0,0,0,0,0,0,10,14,38,36,0,34,7,0,0,8,0,0,0,48,0,26,0,0,0,0,0,0,13,0,84,107,22,0,0,0,47,0,567,0,22,7,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57 years Total Bachelor's degree,1198,14,0,0,0,0,0,0,0,0,12,78,0,0,0,7,0,0,0,21,0,42,13,0,34,0,0,0,0,0,0,43,0,16,90,0,0,0,0,51,24,570,0,0,0,0,0,40,16,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
58 years Total Bachelor's degree,1239,0,0,0,0,10,0,0,0,0,7,12,0,0,24,0,0,0,0,11,14,0,0,0,0,46,0,0,0,0,0,34,0,0,370,0,39,0,0,0,0,621,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59 years Total Bachelor's degree,1182,0,0,0,0,0,0,0,0,0,59,35,0,0,0,80,0,0,20,0,0,0,15,0,0,0,0,0,32,0,0,69,0,22,52,0,13,11,0,0,0,565,0,29,20,0,20,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60 years Total Bachelor's degree,1369,0,0,0,0,22,22,0,0,0,25,0,0,0,13,0,0,0,0,0,0,41,0,0,17,0,0,0,0,0,0,76,0,99,118,0,42,0,0,66,14,653,0,19,22,0,0,88,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61 years Total Bachelor's degree,661,0,0,0,0,0,0,0,0,0,8,28,0,0,23,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,45,0,0,26,0,30,0,0,43,0,377,0,12,6,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
