Age (AGEP),Total,N/A (person less than 1 year old/lived in same house 1 year ago),Alabama/AL,Alaska/AK,Arizona/AZ,Arkansas/AR,California/CA,Colorado/CO,Connecticut/CT,Delaware/DE,District of Columbia/DC,Florida/FL,Georgia/GA,Hawaii/HI,Idaho/ID,Illinois/IL,Indiana/IN,Iowa/IA,Kansas/KS,Kentucky/KY,Louisiana/LA,Maine/ME,Maryland/MD,Massachusetts/MA,Michigan/MI,Minnesota/MN,Mississippi/MS,Missouri/MO,Montana/MT,Nebraska/NE,Nevada/NV,New Hampshire/NH,New Jersey/NJ,New Mexico/NM,New York/NY,North Carolina/NC,North Dakota/ND,Ohio/OH,Oklahoma/OK,Oregon/OR,Pennsylvania/PA,Rhode Island/RI,South Carolina/SC,South Dakota/SD,Tennessee/TN,Texas/TX,Utah/UT,Vermont/VT,Virginia/VA,Washington/WA,West Virginia/WV,Wisconsin/WI,Wyoming/WY,Puerto Rico,France,Germany,"Northern Europe, Not Specified","Eastern Europe, Not Specified","Western Europe or Other Europe, Not Specified",Italy,Spain,"United Kingdom, Excluding England",England,Russia,Ukraine (2017 or later),Afghanistan,"China, Hong Kong, Macau and Paracel Islands",India,Iraq (2016 or earlier),Israel (2017 or later),Japan,Korea,Nepal,Pakistan,Philippines,Saudi Arabia,Taiwan,Thailand,Turkey,United Arab Emirates (2017 or later),Vietnam,"Eastern Asia, Not Specified","Western Asia, Not Specified","South Central Asia or Asia, Not Specified",Canada,Mexico,El Salvador,Guatemala,Honduras,"Central America, Not Specified",Cuba,Dominican Republic,Haiti,Jamaica,"Caribbean and North America, Not Specified",Brazil,Colombia,Ecuador (2017 or later),Peru (2017 or later),Venezuela (2017 or later),"South America, Not Specified",Egypt,Ethiopia (2017 or later),Kenya (2017 or later),Nigeria,"Western Africa, Not Specified","Northern Africa or Other Africa, Not Specified","Eastern Africa, Not Specified",Australia,"Other US Island Areas, Oceania, Not Specified, or At Sea"
60 years Total Bachelor's degree,16260,14545,0,0,1073,0,70,12,0,0,0,0,0,0,0,39,18,0,0,65,0,0,0,21,21,0,0,0,0,0,37,0,0,38,0,16,13,39,0,36,19,0,0,0,0,22,0,0,14,30,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61 years Total Bachelor's degree,14959,13544,0,0,847,0,26,13,19,0,0,19,0,0,21,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,31,0,0,19,13,0,50,0,0,0,0,0,24,19,0,33,83,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62 years Total Bachelor's degree,14747,13203,0,0,835,0,116,12,4,0,0,0,0,0,28,42,73,47,0,0,21,11,0,0,0,17,0,0,0,0,0,0,32,5,34,13,0,11,0,47,17,0,0,0,0,23,0,0,28,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63 years Total Bachelor's degree,15013,13121,0,12,881,18,196,48,0,0,0,13,0,13,0,8,0,8,26,0,0,0,0,0,46,55,0,12,0,20,0,0,0,0,0,12,0,18,0,8,80,0,0,0,0,120,38,0,9,56,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,88,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64 years Total Bachelor's degree,14345,12445,0,0,871,0,246,89,104,0,0,21,0,24,13,14,0,0,52,0,0,0,0,25,43,31,0,0,0,0,37,0,0,20,0,25,30,0,0,23,0,0,0,0,0,0,12,0,0,57,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0
65 years Total Bachelor's degree,13367,11559,0,0,1022,0,144,9,0,0,0,64,0,0,24,28,0,63,0,0,0,0,0,13,65,29,0,0,0,0,17,0,0,21,0,0,0,0,0,58,20,0,0,12,0,37,11,0,0,55,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,15,0,27,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0
66 years Total Bachelor's degree,14635,13183,0,0,673,0,106,20,0,0,0,28,0,0,0,25,36,11,43,0,0,0,27,12,60,54,0,20,13,0,33,0,0,12,14,9,9,0,0,60,17,0,0,0,19,13,17,0,0,41,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67 years Total Bachelor's degree,14481,13082,0,0,675,0,26,81,0,0,0,17,0,0,2,0,0,18,0,0,0,0,0,23,38,21,0,0,4,0,48,0,12,10,11,12,35,12,0,40,35,0,0,60,0,0,13,22,0,37,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
68 years Total Bachelor's degree,14078,12895,17,18,543,19,122,75,9,0,0,18,0,0,4,30,14,6,0,0,0,0,0,8,0,85,0,11,11,0,23,0,0,19,0,0,13,0,0,0,20,0,0,0,0,0,0,0,29,40,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69 years Total Bachelor's degree,14160,12820,0,0,438,0,140,93,0,20,0,0,0,0,0,97,10,17,19,0,0,0,0,26,35,19,0,12,25,0,36,0,0,34,0,0,0,23,0,33,19,0,0,42,0,23,0,0,13,18,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70 years Total Bachelor's degree,12425,11486,0,0,528,0,48,8,0,0,0,11,0,0,13,8,10,0,0,0,0,0,0,0,21,34,0,0,0,0,0,0,0,0,0,0,0,47,0,34,0,0,11,0,0,0,0,0,0,25,0,11,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
