RegionID,SizeRank,RegionName,RegionType,StateName,1996-01-31,1996-02-29,1996-03-31,1996-04-30,1996-05-31,1996-06-30,1996-07-31,1996-08-31,1996-09-30,1996-10-31,1996-11-30,1996-12-31,1997-01-31,1997-02-28,1997-03-31,1997-04-30,1997-05-31,1997-06-30,1997-07-31,1997-08-31,1997-09-30,1997-10-31,1997-11-30,1997-12-31,1998-01-31,1998-02-28,1998-03-31,1998-04-30,1998-05-31,1998-06-30,1998-07-31,1998-08-31,1998-09-30,1998-10-31,1998-11-30,1998-12-31,1999-01-31,1999-02-28,1999-03-31,1999-04-30,1999-05-31,1999-06-30,1999-07-31,1999-08-31,1999-09-30,1999-10-31,1999-11-30,1999-12-31,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
9,0,California,State,CA,161546.0,161317.0,161169.0,160880.0,160685.0,160531.0,160437.0,160421.0,160447.0,160599.0,160777.0,161034.0,161050.0,161131.0,161297.0,161762.0,162322.0,162909.0,163629.0,164398.0,165258.0,166033.0,166931.0,167953.0,169377.0,170952.0,172460.0,173739.0,174896.0,176096.0,177181.0,178367.0,179663.0,181039.0,182311.0,183393.0,184670.0,186020.0,187434.0,188698.0,190009.0,191559.0,193214.0,194680.0,195997.0,197539.0,199407.0,201469.0,203472.0,205388.0,207359.0,209489.0,211817.0,214242.0,216736.0,219394.0,222135.0,224792.0,227437.0,230113.0,232677.0,235332.0,238100.0,241027.0,243648.0,245948.0,247979.0,249981.0,252028.0,254173.0,256280.0,258392.0,260539.0,262873.0,265280.0,267886.0,270677.0,273950.0,277660.0,281585.0,285435.0,289319.0,293445.0,297700.0,301778.0,305511.0,309257.0,313011.0,316889.0,320220.0,323910.0,327989.0,332760.0,337513.0,342628.0,347738.0,353635.0,359912.0,366574.0,373403.0,381062.0,389758.0,398277.0,406187.0,413694.0,421197.0,428246.0,435427.0,442053.0,449238.0,456251.0,463669.0,470172.0,476177.0,482330.0,488727.0,495360.0,501630.0,506730.0,511254.0,515029.0,518189.0,521184.0,523388.0,525868.0,527156.0,527566.0,527163.0,525642.0,523908.0,522397.0,520958.0,519494.0,517545.0,515352.0,513111.0,509711.0,506038.0,501561.0,496862.0,491282.0,484769.0,478215.0,470895.0,463569.0,454394.0,443999.0,432714.0,421607.0,411395.0,401171.0,391588.0,382857.0,375033.0,366322.0,357725.0,349772.0,344857.0,340537.0,336544.0,332942.0,330356.0,329077.0,328198.0,327623.0,327633.0,329128.0,331112.0,332582.0,332386.0,333160.0,334332.0,336046.0,335580.0,334294.0,332638.0,331331.0,329607.0,327249.0,325220.0,323503.0,322043.0,319836.0,317591.0,314503.0,312688.0,311250.0,309841.0,308160.0,306322.0,305593.0,304417.0,303683.0,303125.0,303301.0,303985.0,305516.0,307429.0,309741.0,312649.0,316019.0,320178.0,324014.0,329077.0,334084.0,340017.0,346581.0,353923.0,361441.0,369024.0,376461.0,383710.0,390113.0,395679.0,400779.0,405213.0,409712.0,413408.0,415576.0,416630.0,417240.0,418074.0,419385.0,420073.0,421331.0,422679.0,425138.0,426955.0,428868.0,431039.0,434305.0,437028.0,439880.0,442079.0,444238.0,446807.0,449755.0,452953.0,455461.0,458956.0,462043.0,464723.0,466394.0,469050.0,471598.0,474300.0,476609.0,479561.0,482276.0,485250.0,487766.0,489947.0,492363.0,494982.0,498125.0,500973.0,504240.0,507690.0,510681.0,513374.0,516368.0,519665.0,523633.0,527771.0,532091.0,536395.0,540072.0,543109.0,546109.0,549146.0,551679.0,552862.0,553074.0,553213.0,553410.0,552889.0,552068.0,550586.0,549592.0,550217.0,552785.0,555947.0,557587.0,557892.0,558065.0,558845.0,559943.0,562173.0,565187.0,568782.0,572347.0,575413.0,577325.0,579140.0,582941.0,588980.0,596054.0,603158.0,610386.0,617633.0
54,1,Texas,State,TX,96983.0,97008.0,97036.0,97161.0,97297.0,97413.0,97500.0,97620.0,97774.0,97952.0,98167.0,98404.0,98428.0,98430.0,98420.0,98551.0,98644.0,98772.0,98904.0,99070.0,99247.0,99488.0,99714.0,99950.0,100420.0,100867.0,101311.0,101435.0,101643.0,101855.0,102161.0,102398.0,102620.0,102692.0,102729.0,102734.0,102952.0,103435.0,104096.0,104831.0,105510.0,106183.0,106825.0,107372.0,107822.0,108351.0,108931.0,109514.0,109893.0,110171.0,110341.0,110529.0,110570.0,110609.0,110611.0,110798.0,111044.0,111289.0,111581.0,111902.0,112127.0,112121.0,111960.0,111865.0,111951.0,112055.0,112179.0,112225.0,112330.0,112456.0,112545.0,112634.0,112737.0,112972.0,113309.0,113726.0,114147.0,114634.0,115113.0,115602.0,116017.0,116397.0,116792.0,117173.0,117448.0,117536.0,117527.0,117566.0,117693.0,117927.0,118148.0,118429.0,118667.0,118976.0,119253.0,119572.0,120145.0,121171.0,122514.0,123644.0,124487.0,124977.0,125567.0,126109.0,126769.0,127377.0,127956.0,128529.0,129147.0,129550.0,129800.0,129977.0,130234.0,130624.0,130950.0,131288.0,131572.0,131753.0,132054.0,132288.0,132649.0,133054.0,133503.0,133937.0,134449.0,134978.0,135518.0,135982.0,136484.0,137141.0,137704.0,138273.0,138669.0,138958.0,139161.0,139479.0,139841.0,140252.0,140546.0,141007.0,141452.0,141840.0,142107.0,142336.0,142140.0,141742.0,141192.0,140846.0,140460.0,140090.0,139805.0,139409.0,138914.0,138373.0,137794.0,137241.0,136943.0,136931.0,136997.0,136881.0,136725.0,136586.0,136554.0,136470.0,136416.0,136345.0,136555.0,136721.0,136812.0,136787.0,136800.0,136892.0,136918.0,136799.0,136335.0,135809.0,135281.0,134857.0,134349.0,133926.0,133520.0,133001.0,132434.0,131868.0,131409.0,130988.0,130805.0,130781.0,130875.0,130897.0,130772.0,130605.0,130578.0,130812.0,131155.0,131450.0,131765.0,132112.0,132538.0,132919.0,133210.0,133489.0,133937.0,134521.0,135207.0,135844.0,136592.0,137430.0,138288.0,139155.0,140041.0,140970.0,141996.0,143077.0,144149.0,145097.0,145956.0,146841.0,147628.0,148388.0,149181.0,150095.0,150964.0,151907.0,152846.0,153817.0,154781.0,155781.0,156795.0,157801.0,158879.0,159977.0,161001.0,162008.0,162998.0,163956.0,164836.0,165773.0,166626.0,167521.0,168457.0,169366.0,170246.0,171098.0,172122.0,173088.0,174138.0,175053.0,176030.0,176914.0,178019.0,179186.0,180239.0,181285.0,182201.0,183179.0,184006.0,184859.0,185623.0,186409.0,187254.0,188220.0,189179.0,190035.0,190805.0,191622.0,192614.0,193730.0,194834.0,195895.0,196839.0,197791.0,198530.0,199337.0,200027.0,200919.0,201865.0,202793.0,203436.0,203941.0,204561.0,205277.0,206028.0,206659.0,207244.0,207480.0,207735.0,207947.0,208392.0,208835.0,209515.0,210311.0,211154.0,212057.0,213125.0,214406.0,215951.0,217863.0,219982.0,222237.0
43,2,New York,State,NY,138426.0,138113.0,137928.0,137649.0,137546.0,137481.0,137402.0,137320.0,137283.0,137302.0,137359.0,137462.0,137439.0,137716.0,138018.0,138386.0,138517.0,138683.0,138986.0,139286.0,139578.0,139797.0,140225.0,140683.0,141540.0,142036.0,142505.0,142605.0,142864.0,143127.0,143261.0,143672.0,144173.0,144949.0,145416.0,145904.0,146160.0,146685.0,147247.0,148111.0,149048.0,150053.0,151364.0,152429.0,153483.0,154241.0,155075.0,155831.0,156574.0,157624.0,158837.0,160195.0,161398.0,162574.0,163502.0,164346.0,165164.0,166126.0,167315.0,168562.0,169829.0,170874.0,171919.0,172946.0,174062.0,175183.0,176348.0,177567.0,178773.0,180082.0,181432.0,182851.0,184308.0,185704.0,186926.0,188177.0,189463.0,190889.0,192348.0,193899.0,195443.0,196946.0,198487.0,200158.0,201822.0,203587.0,205690.0,207671.0,209567.0,211248.0,212960.0,214867.0,216853.0,218895.0,220647.0,222286.0,224058.0,225836.0,227460.0,229149.0,231032.0,233185.0,235407.0,237488.0,239650.0,241718.0,244075.0,246285.0,248533.0,250791.0,253001.0,255374.0,257699.0,259942.0,262236.0,264584.0,267085.0,269567.0,271821.0,274133.0,276140.0,278015.0,279580.0,280980.0,282213.0,283512.0,284573.0,285442.0,285874.0,286143.0,286268.0,286438.0,286547.0,286698.0,286976.0,287093.0,287354.0,287338.0,287453.0,287499.0,287509.0,287761.0,288020.0,288002.0,287917.0,287497.0,287059.0,286365.0,285378.0,284312.0,283027.0,281839.0,280560.0,278970.0,277268.0,275684.0,274150.0,272736.0,271332.0,270057.0,268892.0,267679.0,266600.0,265619.0,265012.0,264743.0,264670.0,264632.0,264463.0,264417.0,264267.0,264445.0,264524.0,264905.0,265038.0,264818.0,264212.0,263300.0,262447.0,261519.0,260910.0,260322.0,259887.0,259027.0,258125.0,256939.0,256032.0,255373.0,254930.0,254605.0,254111.0,253716.0,253250.0,252673.0,252153.0,251791.0,251739.0,251817.0,251928.0,252106.0,252301.0,252435.0,252709.0,253067.0,253460.0,254051.0,254555.0,255306.0,255991.0,256805.0,257608.0,258309.0,259009.0,259840.0,260687.0,261435.0,262179.0,262897.0,263741.0,264354.0,264863.0,265235.0,265507.0,265852.0,266219.0,266672.0,267114.0,267706.0,268277.0,268734.0,269034.0,269440.0,269947.0,270611.0,271375.0,272119.0,272863.0,273437.0,274002.0,274400.0,274832.0,275571.0,276516.0,277500.0,278337.0,279000.0,279693.0,280497.0,281351.0,282341.0,283395.0,284703.0,285946.0,286907.0,287755.0,288786.0,290185.0,291844.0,293394.0,294804.0,296121.0,297501.0,298905.0,300159.0,301535.0,302998.0,304531.0,305978.0,307370.0,308788.0,310272.0,311766.0,313238.0,314441.0,315487.0,316433.0,317427.0,318369.0,319468.0,320449.0,321616.0,322545.0,323213.0,323570.0,323612.0,323544.0,323629.0,324138.0,324980.0,325895.0,326694.0,327749.0,328801.0,330170.0,331930.0,334164.0,336900.0,340092.0,343510.0,346973.0
14,3,Florida,State,FL,100264.0,100360.0,100471.0,100681.0,100882.0,101111.0,101330.0,101528.0,101657.0,101792.0,101944.0,102133.0,102143.0,102208.0,102289.0,102594.0,102875.0,103123.0,103363.0,103616.0,103910.0,104173.0,104478.0,104785.0,105475.0,106053.0,106562.0,106658.0,106825.0,106935.0,107099.0,107347.0,107790.0,108320.0,108707.0,109007.0,109085.0,109287.0,109528.0,109972.0,110417.0,111045.0,111698.0,112286.0,112680.0,113025.0,113499.0,114020.0,114584.0,115151.0,115800.0,116503.0,117173.0,117791.0,118379.0,118979.0,119648.0,120359.0,121132.0,121936.0,122770.0,123640.0,124528.0,125435.0,126376.0,127333.0,128376.0,129453.0,130601.0,131763.0,132901.0,134008.0,135088.0,136125.0,137141.0,138176.0,139254.0,140374.0,141496.0,142683.0,143842.0,145065.0,146312.0,147746.0,149232.0,150803.0,152348.0,153905.0,155398.0,156799.0,158145.0,159487.0,160997.0,162675.0,164494.0,166250.0,168063.0,169901.0,171814.0,173689.0,175785.0,178131.0,180739.0,183586.0,186534.0,189540.0,192547.0,195785.0,199214.0,202876.0,206723.0,210856.0,215298.0,220109.0,225338.0,230659.0,235948.0,240923.0,245682.0,250205.0,254458.0,258255.0,262074.0,265859.0,269216.0,271742.0,273248.0,274134.0,274280.0,274084.0,273701.0,272838.0,271844.0,270586.0,269020.0,266891.0,264391.0,261461.0,258274.0,254994.0,251813.0,248610.0,245119.0,241545.0,237507.0,233385.0,228872.0,224576.0,220047.0,215884.0,211628.0,207338.0,203052.0,198675.0,194207.0,189927.0,185933.0,182322.0,178856.0,175355.0,172219.0,169319.0,167046.0,164995.0,163145.0,161636.0,160702.0,159853.0,159166.0,158410.0,157902.0,157424.0,156885.0,156082.0,154992.0,153705.0,152347.0,150864.0,149262.0,147763.0,146230.0,144808.0,143310.0,141969.0,140695.0,139693.0,138779.0,138157.0,137683.0,137440.0,137295.0,137183.0,137182.0,137231.0,137539.0,138015.0,138595.0,139274.0,140062.0,140960.0,141910.0,142945.0,144025.0,145275.0,146739.0,148392.0,150092.0,151827.0,153718.0,155605.0,157636.0,159722.0,161848.0,163737.0,165573.0,167250.0,168809.0,170127.0,171401.0,172479.0,173487.0,174344.0,175215.0,175852.0,176580.0,177567.0,178646.0,179735.0,180746.0,181886.0,183019.0,184152.0,185329.0,186583.0,187765.0,189112.0,190513.0,191911.0,193170.0,194542.0,196022.0,197583.0,198922.0,200263.0,201507.0,202914.0,204381.0,205774.0,207011.0,208154.0,209474.0,210749.0,212078.0,213271.0,214538.0,215928.0,217325.0,218699.0,219944.0,221319.0,222670.0,224028.0,225231.0,226447.0,227359.0,228443.0,229734.0,231192.0,232713.0,234042.0,235338.0,236430.0,237479.0,238432.0,239436.0,240484.0,241445.0,242056.0,242422.0,242786.0,243293.0,244091.0,245069.0,245706.0,246138.0,246562.0,247175.0,247772.0,248612.0,249782.0,251098.0,252395.0,253659.0,254911.0,256194.0,257962.0,260077.0,262410.0,264768.0,267296.0
21,4,Illinois,State,IL,141172.0,140917.0,140595.0,140218.0,139699.0,139393.0,138963.0,139433.0,140148.0,141626.0,142832.0,143751.0,144063.0,144062.0,144198.0,144077.0,144225.0,144027.0,143773.0,141732.0,139191.0,135424.0,132451.0,130259.0,129408.0,129249.0,129158.0,129128.0,129079.0,129027.0,129332.0,130528.0,132240.0,134490.0,136413.0,137887.0,138568.0,138952.0,139348.0,139866.0,140306.0,141064.0,141878.0,142675.0,143212.0,143866.0,144660.0,145511.0,146532.0,147554.0,148582.0,149500.0,150396.0,151256.0,152061.0,152985.0,153980.0,155004.0,156054.0,157151.0,158205.0,159128.0,160069.0,161069.0,162204.0,163285.0,164280.0,165225.0,166245.0,167337.0,168442.0,169415.0,170322.0,171268.0,172382.0,173341.0,174351.0,175303.0,176486.0,177619.0,178701.0,179734.0,180656.0,181751.0,182815.0,184019.0,185060.0,186219.0,187183.0,188104.0,188970.0,190059.0,191319.0,192552.0,193727.0,194761.0,195985.0,197150.0,198355.0,199629.0,201006.0,202577.0,204022.0,205388.0,206518.0,207738.0,209122.0,210644.0,211981.0,213327.0,214653.0,216105.0,217547.0,219043.0,220558.0,222027.0,223684.0,225295.0,226771.0,228114.0,229353.0,230642.0,231714.0,232767.0,233633.0,234394.0,234945.0,235554.0,235968.0,236321.0,236519.0,236849.0,237324.0,237918.0,237769.0,237646.0,236825.0,236618.0,235809.0,235481.0,234663.0,234171.0,233503.0,232694.0,231856.0,229616.0,228901.0,226461.0,225795.0,223062.0,221860.0,219158.0,217597.0,214986.0,212863.0,209820.0,206730.0,204409.0,201844.0,200074.0,197631.0,195839.0,194394.0,193230.0,191652.0,190395.0,189246.0,189085.0,188510.0,188242.0,186865.0,186737.0,185588.0,185612.0,183423.0,182278.0,180464.0,179479.0,177555.0,175910.0,174268.0,173004.0,171836.0,169957.0,168658.0,166795.0,166343.0,165228.0,164659.0,162875.0,161966.0,160499.0,159720.0,158159.0,157787.0,157299.0,157291.0,156849.0,156225.0,155654.0,155134.0,155471.0,156013.0,156592.0,157266.0,158167.0,158791.0,159707.0,160323.0,161542.0,162675.0,164286.0,165703.0,167286.0,168103.0,169154.0,169771.0,170690.0,171090.0,171260.0,171687.0,172417.0,173178.0,173609.0,174146.0,174450.0,175028.0,175425.0,175799.0,175917.0,176426.0,177227.0,178006.0,178236.0,178511.0,178755.0,179093.0,179336.0,179632.0,180096.0,180694.0,181739.0,182630.0,183378.0,183888.0,184541.0,185321.0,186062.0,186696.0,187397.0,188257.0,189188.0,190188.0,190958.0,191873.0,192713.0,193518.0,194147.0,194694.0,195390.0,196158.0,196994.0,197763.0,198595.0,199443.0,200108.0,200496.0,200892.0,201469.0,202211.0,202724.0,203127.0,203497.0,203828.0,204180.0,204412.0,204534.0,204805.0,205136.0,205672.0,206219.0,206719.0,207042.0,207143.0,206872.0,206573.0,206381.0,206524.0,206875.0,207126.0,207548.0,207938.0,208362.0,208898.0,209820.0,211074.0,212769.0,214659.0,216645.0,218622.0
47,5,Pennsylvania,State,PA,96440.0,96373.0,96306.0,96197.0,96098.0,96051.0,96017.0,96055.0,96083.0,96165.0,96266.0,96399.0,96499.0,96603.0,96764.0,96981.0,97246.0,97493.0,97763.0,97897.0,98059.0,98160.0,98353.0,98570.0,98875.0,99159.0,99382.0,99517.0,99631.0,99720.0,99813.0,100052.0,100337.0,100676.0,100852.0,100949.0,101014.0,101151.0,101339.0,101580.0,101805.0,102073.0,102349.0,102602.0,102868.0,103114.0,103439.0,103828.0,104267.0,104780.0,105278.0,105765.0,106244.0,106695.0,107139.0,107516.0,107912.0,108335.0,108833.0,109361.0,109884.0,110352.0,110848.0,111357.0,111815.0,112255.0,112700.0,113195.0,113684.0,114168.0,114725.0,115266.0,115847.0,116421.0,117049.0,117698.0,118337.0,118962.0,119614.0,120392.0,121189.0,122034.0,122770.0,123568.0,124381.0,125218.0,126038.0,126857.0,127763.0,128731.0,129666.0,130541.0,131437.0,132401.0,133316.0,134194.0,135023.0,136139.0,137243.0,138386.0,139525.0,140704.0,142027.0,143265.0,144590.0,145795.0,147170.0,148558.0,150062.0,151234.0,152439.0,153683.0,155039.0,156451.0,157873.0,159462.0,160991.0,162475.0,163850.0,165186.0,166370.0,167451.0,168440.0,169434.0,170431.0,171448.0,172274.0,172952.0,173469.0,173953.0,174326.0,174668.0,175080.0,175549.0,176060.0,176395.0,176695.0,176841.0,177143.0,177397.0,177597.0,177722.0,177871.0,177993.0,177938.0,177778.0,177424.0,177092.0,176626.0,176143.0,175442.0,174728.0,174087.0,173525.0,172886.0,172135.0,171347.0,170754.0,170276.0,169847.0,169395.0,169013.0,168770.0,168543.0,168403.0,168362.0,168521.0,168743.0,169053.0,169250.0,169440.0,169570.0,169626.0,169566.0,169287.0,168852.0,168165.0,167348.0,166423.0,165567.0,164760.0,164007.0,163268.0,162435.0,161622.0,160804.0,160178.0,159756.0,159538.0,159344.0,159099.0,158801.0,158465.0,158136.0,157846.0,157679.0,157611.0,157532.0,157416.0,157329.0,157266.0,157289.0,157344.0,157484.0,157675.0,157879.0,158092.0,158387.0,158713.0,159124.0,159550.0,159914.0,160253.0,160501.0,160805.0,161022.0,161263.0,161493.0,161690.0,161745.0,161766.0,161911.0,162149.0,162339.0,162449.0,162564.0,162713.0,162934.0,163108.0,163248.0,163537.0,163967.0,164507.0,164773.0,164939.0,165123.0,165457.0,165842.0,166186.0,166435.0,166839.0,167389.0,167750.0,167968.0,168045.0,168487.0,168968.0,169537.0,169972.0,170434.0,170964.0,171672.0,172166.0,172608.0,173026.0,173741.0,174513.0,175256.0,175976.0,176696.0,177486.0,178315.0,179057.0,179778.0,180607.0,181484.0,182712.0,183785.0,184880.0,185550.0,186158.0,186650.0,187209.0,187702.0,188311.0,188924.0,189668.0,190405.0,190931.0,191430.0,192188.0,193103.0,193940.0,194509.0,194961.0,195415.0,195849.0,196393.0,197002.0,197690.0,198456.0,199390.0,200246.0,201339.0,202680.0,204447.0,206432.0,208626.0,210996.0,213499.0
44,6,Ohio,State,OH,92391.0,92502.0,92648.0,92953.0,93271.0,93563.0,93821.0,94111.0,94410.0,94713.0,95013.0,95324.0,95623.0,95924.0,96208.0,96498.0,96797.0,97128.0,97482.0,97788.0,98080.0,98348.0,98636.0,98938.0,99302.0,99704.0,100091.0,100416.0,100730.0,101067.0,101453.0,101846.0,102246.0,102689.0,103109.0,103458.0,103710.0,103982.0,104314.0,104659.0,104940.0,105197.0,105470.0,105795.0,106136.0,106486.0,106853.0,107309.0,107843.0,108373.0,108811.0,109269.0,109806.0,110388.0,110881.0,111324.0,111760.0,112184.0,112620.0,113037.0,113448.0,113817.0,114217.0,114606.0,114967.0,115270.0,115607.0,115965.0,116320.0,116659.0,116968.0,117257.0,117525.0,117796.0,118095.0,118390.0,118693.0,118988.0,119298.0,119580.0,119867.0,120171.0,120533.0,120909.0,121279.0,121641.0,121974.0,122331.0,122682.0,123079.0,123480.0,123948.0,124410.0,124861.0,125221.0,125575.0,125893.0,126256.0,126630.0,126992.0,127359.0,127694.0,128050.0,128334.0,128630.0,128913.0,129243.0,129570.0,129961.0,130345.0,130728.0,131067.0,131358.0,131657.0,131923.0,132228.0,132505.0,132801.0,133119.0,133421.0,133653.0,133794.0,133917.0,134040.0,134160.0,134237.0,134310.0,134333.0,134278.0,134209.0,134120.0,134024.0,133935.0,133892.0,133727.0,133497.0,133198.0,132938.0,132612.0,132296.0,132070.0,131822.0,131430.0,131033.0,130660.0,130273.0,129928.0,129503.0,129104.0,128641.0,128271.0,127855.0,127360.0,126724.0,126204.0,125578.0,124868.0,124016.0,123253.0,122680.0,122212.0,121769.0,121304.0,120868.0,120524.0,120343.0,120162.0,120068.0,119973.0,120055.0,119991.0,119922.0,119743.0,119535.0,119101.0,118595.0,118021.0,117446.0,116813.0,116141.0,115582.0,115004.0,114513.0,113866.0,113249.0,112672.0,112315.0,112031.0,111758.0,111436.0,111160.0,110939.0,110659.0,110355.0,110155.0,110056.0,109926.0,109732.0,109579.0,109535.0,109585.0,109640.0,109675.0,109739.0,109936.0,110221.0,110463.0,110733.0,111075.0,111525.0,111930.0,112323.0,112616.0,113013.0,113359.0,113650.0,113673.0,113631.0,113586.0,113655.0,113786.0,113991.0,114237.0,114385.0,114592.0,114738.0,115041.0,115423.0,115980.0,116575.0,117111.0,117560.0,118023.0,118460.0,118896.0,119312.0,119712.0,120100.0,120465.0,120794.0,121204.0,121603.0,122118.0,122590.0,123022.0,123438.0,123899.0,124439.0,125007.0,125591.0,126228.0,126930.0,127675.0,128377.0,129018.0,129674.0,130327.0,131009.0,131616.0,132368.0,133160.0,134043.0,134800.0,135508.0,135987.0,136629.0,137347.0,138338.0,139271.0,140116.0,140915.0,141525.0,142071.0,142580.0,143224.0,143942.0,144744.0,145544.0,146300.0,146858.0,147506.0,148204.0,148992.0,149601.0,150254.0,150817.0,151206.0,151722.0,152377.0,153235.0,154001.0,154863.0,155782.0,156801.0,157888.0,159287.0,160790.0,162486.0,164416.0,166358.0
