,To_State,Origin,Total,Total 12th grade - no diploma,25 years Total 12th grade - no diploma,26 years Total 12th grade - no diploma,27 years Total 12th grade - no diploma,28 years Total 12th grade - no diploma,29 years Total 12th grade - no diploma,30 years Total 12th grade - no diploma,31 years Total 12th grade - no diploma,32 years Total 12th grade - no diploma,33 years Total 12th grade - no diploma,34 years Total 12th grade - no diploma,35 years Total 12th grade - no diploma,36 years Total 12th grade - no diploma,37 years Total 12th grade - no diploma,38 years Total 12th grade - no diploma,39 years Total 12th grade - no diploma,40 years Total 12th grade - no diploma,41 years Total 12th grade - no diploma,42 years Total 12th grade - no diploma,43 years Total 12th grade - no diploma,44 years Total 12th grade - no diploma,45 years Total 12th grade - no diploma,46 years Total 12th grade - no diploma,47 years Total 12th grade - no diploma,48 years Total 12th grade - no diploma,49 years Total 12th grade - no diploma,50 years Total 12th grade - no diploma,51 years Total 12th grade - no diploma,52 years Total 12th grade - no diploma,53 years Total 12th grade - no diploma,54 years Total 12th grade - no diploma,55 years Total 12th grade - no diploma,56 years Total 12th grade - no diploma,57 years Total 12th grade - no diploma,58 years Total 12th grade - no diploma,59 years Total 12th grade - no diploma,60 years Total 12th grade - no diploma,61 years Total 12th grade - no diploma,62 years Total 12th grade - no diploma,63 years Total 12th grade - no diploma,64 years Total 12th grade - no diploma,65 years Total 12th grade - no diploma,66 years Total 12th grade - no diploma,67 years Total 12th grade - no diploma,68 years Total 12th grade - no diploma,69 years Total 12th grade - no diploma,70 years Total 12th grade - no diploma,71 years Total 12th grade - no diploma,72 years Total 12th grade - no diploma,73 years Total 12th grade - no diploma,74 years Total 12th grade - no diploma,75 years Total 12th grade - no diploma,Total Regular high school diploma,25 years Regular high school diploma,26 years Regular high school diploma,27 years Regular high school diploma,28 years Regular high school diploma,29 years Regular high school diploma,30 years Regular high school diploma,31 years Regular high school diploma,32 years Regular high school diploma,33 years Regular high school diploma,34 years Regular high school diploma,35 years Regular high school diploma,36 years Regular high school diploma,37 years Regular high school diploma,38 years Regular high school diploma,39 years Regular high school diploma,40 years Regular high school diploma,41 years Regular high school diploma,42 years Regular high school diploma,43 years Regular high school diploma,44 years Regular high school diploma,45 years Regular high school diploma,46 years Regular high school diploma,47 years Regular high school diploma,48 years Regular high school diploma,49 years Regular high school diploma,50 years Regular high school diploma,51 years Regular high school diploma,52 years Regular high school diploma,53 years Regular high school diploma,54 years Regular high school diploma,55 years Regular high school diploma,56 years Regular high school diploma,57 years Regular high school diploma,58 years Regular high school diploma,59 years Regular high school diploma,60 years Regular high school diploma,61 years Regular high school diploma,62 years Regular high school diploma,63 years Regular high school diploma,64 years Regular high school diploma,65 years Regular high school diploma,66 years Regular high school diploma,67 years Regular high school diploma,68 years Regular high school diploma,69 years Regular high school diploma,70 years Regular high school diploma,71 years Regular high school diploma,72 years Regular high school diploma,73 years Regular high school diploma,74 years Regular high school diploma,75 years Regular high school diploma,Total GED or alternative credential,25 years Total GED or alternative credential,26 years Total GED or alternative credential,27 years Total GED or alternative credential,28 years Total GED or alternative credential,29 years Total GED or alternative credential,30 years Total GED or alternative credential,31 years Total GED or alternative credential,32 years Total GED or alternative credential,33 years Total GED or alternative credential,34 years Total GED or alternative credential,35 years Total GED or alternative credential,36 years Total GED or alternative credential,37 years Total GED or alternative credential,38 years Total GED or alternative credential,39 years Total GED or alternative credential,40 years Total GED or alternative credential,41 years Total GED or alternative credential,42 years Total GED or alternative credential,43 years Total GED or alternative credential,44 years Total GED or alternative credential,45 years Total GED or alternative credential,46 years Total GED or alternative credential,47 years Total GED or alternative credential,48 years Total GED or alternative credential,49 years Total GED or alternative credential,50 years Total GED or alternative credential,51 years Total GED or alternative credential,52 years Total GED or alternative credential,53 years Total GED or alternative credential,54 years Total GED or alternative credential,55 years Total GED or alternative credential,56 years Total GED or alternative credential,57 years Total GED or alternative credential,58 years Total GED or alternative credential,59 years Total GED or alternative credential,60 years Total GED or alternative credential,61 years Total GED or alternative credential,62 years Total GED or alternative credential,63 years Total GED or alternative credential,64 years Total GED or alternative credential,65 years Total GED or alternative credential,66 years Total GED or alternative credential,67 years Total GED or alternative credential,68 years Total GED or alternative credential,69 years Total GED or alternative credential,70 years Total GED or alternative credential,71 years Total GED or alternative credential,72 years Total GED or alternative credential,73 years Total GED or alternative credential,74 years Total GED or alternative credential,75 years Total GED or alternative credential,"Total Some college, but less than 1 year","25 years Total Some college, but less than 1 year","26 years Total Some college, but less than 1 year","27 years Total Some college, but less than 1 year","28 years Total Some college, but less than 1 year","29 years Total Some college, but less than 1 year","30 years Total Some college, but less than 1 year","31 years Total Some college, but less than 1 year","32 years Total Some college, but less than 1 year","33 years Total Some college, but less than 1 year","34 years Total Some college, but less than 1 year","35 years Total Some college, but less than 1 year","36 years Total Some college, but less than 1 year","37 years Total Some college, but less than 1 year","38 years Total Some college, but less than 1 year","39 years Total Some college, but less than 1 year","40 years Total Some college, but less than 1 year","41 years Total Some college, but less than 1 year","42 years Total Some college, but less than 1 year","43 years Total Some college, but less than 1 year","44 years Total Some college, but less than 1 year","45 years Total Some college, but less than 1 year","46 years Total Some college, but less than 1 year","47 years Total Some college, but less than 1 year","48 years Total Some college, but less than 1 year","49 years Total Some college, but less than 1 year","50 years Total Some college, but less than 1 year","51 years Total Some college, but less than 1 year","52 years Total Some college, but less than 1 year","53 years Total Some college, but less than 1 year","54 years Total Some college, but less than 1 year","55 years Total Some college, but less than 1 year","56 years Total Some college, but less than 1 year","57 years Total Some college, but less than 1 year","58 years Total Some college, but less than 1 year","59 years Total Some college, but less than 1 year","60 years Total Some college, but less than 1 year","61 years Total Some college, but less than 1 year","62 years Total Some college, but less than 1 year","63 years Total Some college, but less than 1 year","64 years Total Some college, but less than 1 year","65 years Total Some college, but less than 1 year","66 years Total Some college, but less than 1 year","67 years Total Some college, but less than 1 year","68 years Total Some college, but less than 1 year","69 years Total Some college, but less than 1 year","70 years Total Some college, but less than 1 year","71 years Total Some college, but less than 1 year","72 years Total Some college, but less than 1 year","73 years Total Some college, but less than 1 year","74 years Total Some college, but less than 1 year","75 years Total Some college, but less than 1 year","Total 1 or more years of college credit, no degree","25 years Total 1 or more years of college credit, no degree","26 years Total 1 or more years of college credit, no degree","27 years Total 1 or more years of college credit, no degree","28 years Total 1 or more years of college credit, no degree","29 years Total 1 or more years of college credit, no degree","30 years Total 1 or more years of college credit, no degree","31 years Total 1 or more years of college credit, no degree","32 years Total 1 or more years of college credit, no degree","33 years Total 1 or more years of college credit, no degree","34 years Total 1 or more years of college credit, no degree","35 years Total 1 or more years of college credit, no degree","36 years Total 1 or more years of college credit, no degree","37 years Total 1 or more years of college credit, no degree","38 years Total 1 or more years of college credit, no degree","39 years Total 1 or more years of college credit, no degree","40 years Total 1 or more years of college credit, no degree","41 years Total 1 or more years of college credit, no degree","42 years Total 1 or more years of college credit, no degree","43 years Total 1 or more years of college credit, no degree","44 years Total 1 or more years of college credit, no degree","45 years Total 1 or more years of college credit, no degree","46 years Total 1 or more years of college credit, no degree","47 years Total 1 or more years of college credit, no degree","48 years Total 1 or more years of college credit, no degree","49 years Total 1 or more years of college credit, no degree","50 years Total 1 or more years of college credit, no degree","51 years Total 1 or more years of college credit, no degree","52 years Total 1 or more years of college credit, no degree","53 years Total 1 or more years of college credit, no degree","54 years Total 1 or more years of college credit, no degree","55 years Total 1 or more years of college credit, no degree","56 years Total 1 or more years of college credit, no degree","57 years Total 1 or more years of college credit, no degree","58 years Total 1 or more years of college credit, no degree","59 years Total 1 or more years of college credit, no degree","60 years Total 1 or more years of college credit, no degree","61 years Total 1 or more years of college credit, no degree","62 years Total 1 or more years of college credit, no degree","63 years Total 1 or more years of college credit, no degree","64 years Total 1 or more years of college credit, no degree","65 years Total 1 or more years of college credit, no degree","66 years Total 1 or more years of college credit, no degree","67 years Total 1 or more years of college credit, no degree","68 years Total 1 or more years of college credit, no degree","69 years Total 1 or more years of college credit, no degree","70 years Total 1 or more years of college credit, no degree","71 years Total 1 or more years of college credit, no degree","72 years Total 1 or more years of college credit, no degree","73 years Total 1 or more years of college credit, no degree","74 years Total 1 or more years of college credit, no degree","75 years Total 1 or more years of college credit, no degree",Total Associate's degree,25 years Total Associate's degree,26 years Total Associate's degree,27 years Total Associate's degree,28 years Total Associate's degree,29 years Total Associate's degree,30 years Total Associate's degree,31 years Total Associate's degree,32 years Total Associate's degree,33 years Total Associate's degree,34 years Total Associate's degree,35 years Total Associate's degree,36 years Total Associate's degree,37 years Total Associate's degree,38 years Total Associate's degree,39 years Total Associate's degree,40 years Total Associate's degree,41 years Total Associate's degree,42 years Total Associate's degree,43 years Total Associate's degree,44 years Total Associate's degree,45 years Total Associate's degree,46 years Total Associate's degree,47 years Total Associate's degree,48 years Total Associate's degree,49 years Total Associate's degree,50 years Total Associate's degree,51 years Total Associate's degree,52 years Total Associate's degree,53 years Total Associate's degree,54 years Total Associate's degree,55 years Total Associate's degree,56 years Total Associate's degree,57 years Total Associate's degree,58 years Total Associate's degree,59 years Total Associate's degree,60 years Total Associate's degree,61 years Total Associate's degree,62 years Total Associate's degree,63 years Total Associate's degree,64 years Total Associate's degree,65 years Total Associate's degree,66 years Total Associate's degree,67 years Total Associate's degree,68 years Total Associate's degree,69 years Total Associate's degree,70 years Total Associate's degree,71 years Total Associate's degree,72 years Total Associate's degree,73 years Total Associate's degree,74 years Total Associate's degree,75 years Total Associate's degree,Total Bachelor's degree,25 years Total Bachelor's degree,26 years Total Bachelor's degree,27 years Total Bachelor's degree,28 years Total Bachelor's degree,29 years Total Bachelor's degree,30 years Total Bachelor's degree,31 years Total Bachelor's degree,32 years Total Bachelor's degree,33 years Total Bachelor's degree,34 years Total Bachelor's degree,35 years Total Bachelor's degree,36 years Total Bachelor's degree,37 years Total Bachelor's degree,38 years Total Bachelor's degree,39 years Total Bachelor's degree,40 years Total Bachelor's degree,41 years Total Bachelor's degree,42 years Total Bachelor's degree,43 years Total Bachelor's degree,44 years Total Bachelor's degree,45 years Total Bachelor's degree,46 years Total Bachelor's degree,47 years Total Bachelor's degree,48 years Total Bachelor's degree,49 years Total Bachelor's degree,50 years Total Bachelor's degree,51 years Total Bachelor's degree,52 years Total Bachelor's degree,53 years Total Bachelor's degree,54 years Total Bachelor's degree,55 years Total Bachelor's degree,56 years Total Bachelor's degree,57 years Total Bachelor's degree,58 years Total Bachelor's degree,59 years Total Bachelor's degree,60 years Total Bachelor's degree,61 years Total Bachelor's degree,62 years Total Bachelor's degree,63 years Total Bachelor's degree,64 years Total Bachelor's degree,65 years Total Bachelor's degree,66 years Total Bachelor's degree,67 years Total Bachelor's degree,68 years Total Bachelor's degree,69 years Total Bachelor's degree,70 years Total Bachelor's degree,71 years Total Bachelor's degree,72 years Total Bachelor's degree,73 years Total Bachelor's degree,74 years Total Bachelor's degree,75 years Total Bachelor's degree,Total Master's degree,25 years Total Master's degree,26 years Total Master's degree,27 years Total Master's degree,28 years Total Master's degree,29 years Total Master's degree,30 years Total Master's degree,31 years Total Master's degree,32 years Total Master's degree,33 years Total Master's degree,34 years Total Master's degree,35 years Total Master's degree,36 years Total Master's degree,37 years Total Master's degree,38 years Total Master's degree,39 years Total Master's degree,40 years Total Master's degree,41 years Total Master's degree,42 years Total Master's degree,43 years Total Master's degree,44 years Total Master's degree,45 years Total Master's degree,46 years Total Master's degree,47 years Total Master's degree,48 years Total Master's degree,49 years Total Master's degree,50 years Total Master's degree,51 years Total Master's degree,52 years Total Master's degree,53 years Total Master's degree,54 years Total Master's degree,55 years Total Master's degree,56 years Total Master's degree,57 years Total Master's degree,58 years Total Master's degree,59 years Total Master's degree,60 years Total Master's degree,61 years Total Master's degree,62 years Total Master's degree,63 years Total Master's degree,64 years Total Master's degree,65 years Total Master's degree,66 years Total Master's degree,67 years Total Master's degree,68 years Total Master's degree,69 years Total Master's degree,70 years Total Master's degree,71 years Total Master's degree,72 years Total Master's degree,73 years Total Master's degree,74 years Total Master's degree,75 years Total Master's degree,Total Professional degree beyond a bachelor's degree,25 years Total Professional degree beyond a bachelor's degree,26 years Total Professional degree beyond a bachelor's degree,27 years Total Professional degree beyond a bachelor's degree,28 years Total Professional degree beyond a bachelor's degree,29 years Total Professional degree beyond a bachelor's degree,30 years Total Professional degree beyond a bachelor's degree,31 years Total Professional degree beyond a bachelor's degree,32 years Total Professional degree beyond a bachelor's degree,33 years Total Professional degree beyond a bachelor's degree,34 years Total Professional degree beyond a bachelor's degree,35 years Total Professional degree beyond a bachelor's degree,36 years Total Professional degree beyond a bachelor's degree,37 years Total Professional degree beyond a bachelor's degree,38 years Total Professional degree beyond a bachelor's degree,39 years Total Professional degree beyond a bachelor's degree,40 years Total Professional degree beyond a bachelor's degree,41 years Total Professional degree beyond a bachelor's degree,42 years Total Professional degree beyond a bachelor's degree,43 years Total Professional degree beyond a bachelor's degree,44 years Total Professional degree beyond a bachelor's degree,45 years Total Professional degree beyond a bachelor's degree,46 years Total Professional degree beyond a bachelor's degree,47 years Total Professional degree beyond a bachelor's degree,48 years Total Professional degree beyond a bachelor's degree,49 years Total Professional degree beyond a bachelor's degree,50 years Total Professional degree beyond a bachelor's degree,51 years Total Professional degree beyond a bachelor's degree,52 years Total Professional degree beyond a bachelor's degree,53 years Total Professional degree beyond a bachelor's degree,54 years Total Professional degree beyond a bachelor's degree,55 years Total Professional degree beyond a bachelor's degree,56 years Total Professional degree beyond a bachelor's degree,57 years Total Professional degree beyond a bachelor's degree,58 years Total Professional degree beyond a bachelor's degree,59 years Total Professional degree beyond a bachelor's degree,60 years Total Professional degree beyond a bachelor's degree,61 years Total Professional degree beyond a bachelor's degree,62 years Total Professional degree beyond a bachelor's degree,63 years Total Professional degree beyond a bachelor's degree,64 years Total Professional degree beyond a bachelor's degree,65 years Total Professional degree beyond a bachelor's degree,66 years Total Professional degree beyond a bachelor's degree,67 years Total Professional degree beyond a bachelor's degree,68 years Total Professional degree beyond a bachelor's degree,69 years Total Professional degree beyond a bachelor's degree,70 years Total Professional degree beyond a bachelor's degree,71 years Total Professional degree beyond a bachelor's degree,72 years Total Professional degree beyond a bachelor's degree,73 years Total Professional degree beyond a bachelor's degree,74 years Total Professional degree beyond a bachelor's degree,75 years Total Professional degree beyond a bachelor's degree,Total Doctorate degree,25 years Total Doctorate degree,26 years Total Doctorate degree,27 years Total Doctorate degree,28 years Total Doctorate degree,29 years Total Doctorate degree,30 years Total Doctorate degree,31 years Total Doctorate degree,32 years Total Doctorate degree,33 years Total Doctorate degree,34 years Total Doctorate degree,35 years Total Doctorate degree,36 years Total Doctorate degree,37 years Total Doctorate degree,38 years Total Doctorate degree,39 years Total Doctorate degree,40 years Total Doctorate degree,41 years Total Doctorate degree,42 years Total Doctorate degree,43 years Total Doctorate degree,44 years Total Doctorate degree,45 years Total Doctorate degree,46 years Total Doctorate degree,47 years Total Doctorate degree,48 years Total Doctorate degree,49 years Total Doctorate degree,50 years Total Doctorate degree,51 years Total Doctorate degree,52 years Total Doctorate degree,53 years Total Doctorate degree,54 years Total Doctorate degree,55 years Total Doctorate degree,56 years Total Doctorate degree,57 years Total Doctorate degree,58 years Total Doctorate degree,59 years Total Doctorate degree,60 years Total Doctorate degree,61 years Total Doctorate degree,62 years Total Doctorate degree,63 years Total Doctorate degree,64 years Total Doctorate degree,65 years Total Doctorate degree,66 years Total Doctorate degree,67 years Total Doctorate degree,68 years Total Doctorate degree,69 years Total Doctorate degree,70 years Total Doctorate degree,71 years Total Doctorate degree,72 years Total Doctorate degree,73 years Total Doctorate degree,74 years Total Doctorate degree,75 years Total Doctorate degree
110,Alaska,Alabama,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,60,23,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,14,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,Arizona,Alabama,661,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,46,0,0,0,51,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,176,0,0,0,0,19,0,0,0,0,21,51,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,27,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,94,0,0,10,0,0,8,0,0,0,22,20,0,0,0,0,0,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,92,50,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,Arkansas,Alabama,431,26,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,32,0,76,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,53,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,California,Alabama,2174,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,424,0,41,0,0,16,32,0,0,0,48,27,0,0,0,0,25,0,0,0,0,0,0,27,0,22,16,0,0,0,74,0,0,0,23,42,0,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,97,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,89,43,0,0,0,0,18,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,26,17,0,27,19,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,55,0,0,0,0,0,15,0,14,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,21,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,600,84,101,77,36,27,15,10,10,0,0,0,28,0,80,0,0,0,0,0,0,0,0,36,12,0,0,0,33,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,17,16,0,0,0,0,0,148,16,0,38,0,0,0,0,0,0,33,31,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,12,0,0,22,0,0,0,11,0,0,0,0,0,0,43,43,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,18,7,0,0,0,0,0,29,72,11,13,0,0,0,3,11,0,0,0,0,0,57,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Colorado,Alabama,1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,0,83,0,48,70,0,92,0,0,0,0,0,0,0,81,65,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,33,17,0,0,0,0,28,0,0,18,10,24,11,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,126,14,0,27,0,0,101,38,0,0,0,10,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,15,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,6,0,24,0,24,0,0,0,0,0,18,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
